ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
370737,0,0,0,0,0,0,0,0,0,0
370738,0,13,0,23,0,0,0,0,0,0
370739,7,0,0,4,0,0,0,0,21,0
370740,29,20,9,25,5,25,11,8,12,23
370741,9,9,9,9,9,9,9,9,9,9
370742,0,16,0,0,0,6,0,0,0,0
370743,1,1,1,1,1,1,1,1,1,1
370744,0,0,0,0,0,0,0,0,0,0
370745,0,0,0,0,0,0,21,22,0,0
370746,9,9,9,9,9,9,9,9,9,9
370747,14,14,14,14,14,14,14,14,14,14
370748,15,15,15,15,15,15,15,15,15,15
370749,0,30,16,0,22,15,4,12,0,20
370750,0,30,23,18,19,0,25,0,6,0
370751,0,0,0,0,0,0,0,0,0,0
370752,0,0,0,0,0,0,0,0,0,0
370753,25,25,25,25,25,25,25,25,25,25
370754,0,5,6,25,10,13,13,29,9,13
370755,11,11,11,11,11,11,11,11,11,11
370756,0,0,0,0,0,0,0,0,0,0
370757,0,0,0,0,0,17,0,0,0,0
370758,20,20,20,20,20,20,20,20,20,20
370759,0,0,0,5,0,0,0,23,0,30
370760,0,0,15,0,0,0,0,0,0,0
370761,25,0,0,0,25,12,0,0,0,0
370762,18,3,7,18,12,14,20,31,12,13
370763,0,0,0,0,0,0,0,28,0,17
370764,0,0,0,0,0,0,0,0,0,0
370765,0,21,0,28,0,0,0,10,0,27
370766,16,19,0,0,0,0,0,0,0,0
370767,6,6,6,6,6,6,6,6,6,6
370768,0,0,0,0,0,0,0,0,0,0
370769,29,29,29,29,29,29,29,29,29,29
370770,13,0,5,0,5,0,0,0,0,14
370771,0,0,0,0,0,0,22,0,0,11
370772,15,20,15,13,13,15,27,14,31,6
370773,0,0,0,0,0,0,0,0,0,0
370774,0,0,0,0,0,0,0,0,0,0
370775,0,0,0,0,0,0,0,0,0,0
370776,0,7,28,14,8,25,22,33,17,12
370777,0,0,0,0,0,0,0,0,0,0
370778,13,13,13,13,13,13,13,13,13,13
370779,0,32,30,14,8,0,0,10,0,16
370780,6,6,6,6,6,6,6,6,6,6
370781,0,0,0,0,0,0,0,0,0,0
370782,14,5,5,5,5,5,5,5,5,5
370783,0,0,0,0,0,0,0,0,0,0
370784,0,0,0,0,0,22,0,0,0,0
370785,0,0,14,0,0,0,0,0,0,0
370786,0,0,0,0,0,0,28,0,0,0
370787,0,0,0,0,0,0,0,0,0,0
370788,0,0,18,0,0,8,0,0,18,17
370789,22,22,22,22,22,22,22,22,22,22
370790,0,0,0,0,0,0,0,0,0,0
370791,0,0,29,0,0,0,0,0,0,9
370792,0,0,0,0,0,0,0,0,0,0
370793,46,0,0,0,0,0,36,29,0,0
370794,24,24,24,24,24,24,24,24,24,24
370795,23,0,0,0,0,16,29,0,0,0
370796,0,0,0,0,0,0,0,0,0,0
370797,0,0,0,0,0,0,0,0,0,0
370798,0,0,0,0,0,0,0,0,0,4
370799,16,0,0,0,0,5,15,30,0,0
370800,0,0,0,0,0,4,0,0,0,12
370801,0,0,0,0,0,15,0,0,8,0
370802,0,0,0,0,0,13,0,9,0,0
370803,7,0,0,0,26,0,0,0,30,12
370804,0,12,0,26,18,0,0,0,25,0
370805,0,0,0,0,9,0,0,0,0,0
370806,0,0,0,0,17,0,0,0,0,0
370807,0,8,0,13,0,0,0,0,21,21
370808,27,0,0,0,6,12,0,0,0,16
370809,20,20,20,20,20,20,20,20,20,20
370810,0,0,0,0,0,0,0,0,0,0
370811,0,0,0,0,0,0,0,0,0,0
370812,0,0,0,0,0,0,0,0,0,0
370813,0,0,0,0,0,0,0,0,0,0
370814,0,0,0,27,27,0,9,28,0,0
370815,0,16,0,0,0,0,0,0,0,0
370816,17,0,42,14,0,0,0,13,0,0
370817,21,27,14,19,12,5,22,17,12,32
370818,13,9,0,37,0,0,0,0,9,0
370819,0,0,0,0,0,0,0,0,0,0
370820,20,0,0,21,12,27,0,0,0,0
370821,0,0,0,13,0,0,0,0,11,0
370822,0,0,0,0,0,0,0,0,0,0
370823,0,0,8,0,0,15,0,0,11,22
370824,0,0,0,0,20,8,0,0,2,0
370825,13,35,14,15,9,15,11,15,18,12
370826,0,0,0,0,0,0,0,0,0,0
370827,24,24,24,24,24,24,24,24,24,24
370828,0,0,20,0,0,0,18,0,0,0
370829,20,0,9,0,24,0,0,0,0,0
370830,0,0,0,0,0,0,0,0,0,0
370831,24,24,24,24,24,24,24,24,24,24
370832,18,18,18,18,18,18,18,18,18,18
370833,0,0,0,0,0,0,0,0,0,0
370834,0,9,8,17,11,11,11,9,16,10
370835,3,12,13,7,0,33,0,12,12,10
370836,20,20,20,20,20,20,20,20,20,20
370837,20,0,0,0,0,0,0,0,0,0
370838,0,0,0,0,0,0,0,0,0,0
370839,21,21,21,21,21,21,21,21,21,21
370840,0,0,0,0,0,9,14,0,0,0
370841,0,0,11,0,0,0,0,0,0,0
370842,0,0,0,0,0,0,0,0,0,0
370843,0,0,0,0,0,0,0,27,0,0
370844,15,0,0,0,0,21,0,0,14,8
370845,20,26,31,54,25,18,0,12,27,0
370846,0,18,0,0,0,0,8,0,0,14
370847,0,0,0,0,0,0,0,9,2,0
370848,0,29,14,0,0,0,0,11,30,30
370849,0,0,0,0,0,0,0,0,0,0
370850,0,0,0,0,0,0,0,26,0,0
370851,9,9,9,9,9,9,9,9,9,9
370852,0,0,0,0,16,0,0,15,0,0
370853,0,10,0,0,9,32,30,0,0,0
370854,0,0,0,0,0,0,0,0,0,0
370855,21,11,0,0,0,7,0,0,0,0
370856,0,0,0,0,0,0,0,0,0,0
370857,15,0,0,0,13,23,14,26,22,0
370858,0,0,0,0,0,0,0,18,0,0
370859,0,0,0,0,0,0,24,0,14,13
370860,0,0,0,0,0,0,0,0,0,0
370861,0,0,39,0,0,0,0,0,0,9
370862,18,0,0,20,12,0,0,0,0,0
370863,0,0,0,0,0,0,0,0,0,0
370864,21,21,21,21,21,21,21,21,21,21
370865,0,0,0,0,0,0,0,0,0,0
370866,0,11,0,0,0,0,0,0,0,0
370867,9,0,26,23,0,28,15,0,14,0
370868,0,0,0,0,0,0,0,0,0,0
370869,0,0,0,0,0,0,0,0,0,0
370870,0,0,0,0,0,20,21,0,0,16
370871,0,0,0,0,0,0,0,36,0,0
370872,0,0,0,0,0,0,0,0,22,0
370873,0,0,0,0,0,0,0,0,0,0
370874,18,0,15,17,15,18,5,22,18,5
370875,0,0,0,0,0,0,0,0,0,0
370876,0,10,0,0,0,0,0,0,0,0
370877,0,0,0,0,0,41,6,0,0,0
370878,0,0,13,5,16,22,37,0,0,0
370879,0,0,0,0,0,0,13,0,6,0
370880,0,5,0,3,16,15,0,0,0,27
370881,0,0,16,15,0,21,0,0,0,0
370882,0,0,0,17,0,0,0,0,0,0
370883,35,1,0,11,0,0,0,0,0,15
370884,16,0,0,16,0,0,0,9,0,0
370885,0,0,0,0,0,0,0,0,0,0
370886,13,13,25,13,13,13,13,13,13,13
370887,0,0,0,0,0,0,0,0,0,0
370888,0,0,0,0,0,0,0,0,0,0
370889,33,0,0,22,0,0,6,0,0,0
370890,0,0,0,0,0,0,0,0,0,0
370891,0,0,0,0,0,0,11,7,0,0
370892,0,24,0,0,0,0,0,0,0,0
370893,0,0,50,0,0,0,0,0,0,0
370894,0,0,0,0,0,0,0,0,0,0
370895,0,0,0,35,0,20,0,0,16,0
370896,0,0,0,0,0,0,2,0,0,0
370897,0,0,0,0,0,0,0,0,0,0
370898,0,0,19,0,0,0,0,0,10,0
370899,0,0,0,0,0,0,0,0,0,0
370900,0,0,0,0,0,14,0,19,0,0
370901,11,11,11,11,11,11,11,11,11,11
370902,9,9,9,9,9,9,9,9,9,9
370903,26,0,0,0,0,16,0,0,0,0
370904,10,42,0,0,0,32,0,0,26,0
370905,0,22,0,26,18,11,0,0,0,0
370906,24,0,0,0,0,0,0,0,3,0
370907,0,0,0,0,0,0,0,0,0,0
370908,0,0,19,0,0,0,0,0,0,0
370909,0,0,0,0,0,0,0,0,0,0
370910,0,0,0,0,0,0,0,0,0,0
370911,6,0,0,0,9,2,0,0,18,16
370912,23,0,32,15,0,12,0,4,0,0
370913,0,0,12,8,0,4,22,0,0,0
370914,0,0,0,0,0,0,0,0,0,0
370915,0,0,0,0,0,0,0,0,0,0
370916,0,0,0,0,0,0,0,0,0,0
370917,0,0,0,0,0,0,0,0,0,18
370918,15,0,0,0,0,0,0,0,0,0
370919,0,0,0,0,0,0,0,0,0,0
370920,0,0,0,0,0,0,0,0,21,0
370921,24,0,0,5,0,10,20,18,0,0
370922,0,0,0,0,0,0,0,0,0,14
370923,0,0,0,0,0,19,18,0,0,0
370924,0,0,0,0,0,0,0,0,0,0
370925,14,14,14,14,14,16,14,14,14,14
370926,28,28,28,28,28,28,28,28,28,28
370927,0,0,32,0,20,11,0,10,14,27
370928,16,16,16,16,16,16,16,16,16,16
370929,23,23,23,23,23,23,23,23,23,23
370930,10,10,10,10,10,10,10,10,10,10
370931,0,0,0,0,0,0,0,0,0,0
370932,3,3,3,3,3,3,3,3,3,3
370933,0,0,0,0,0,0,0,0,0,0
370934,0,0,0,0,0,0,0,0,0,0
370935,0,0,0,0,0,0,0,0,0,0
370936,0,0,0,0,0,0,0,0,0,0
370937,0,15,0,0,0,25,0,0,0,0
370938,0,0,0,0,0,0,0,0,0,0
370939,0,12,0,0,34,0,0,0,0,7
370940,0,0,11,0,0,0,0,0,0,0
370941,26,19,28,18,10,27,19,19,10,18
370942,0,0,0,0,0,0,0,0,0,0
370943,0,13,0,11,11,9,19,12,11,4
370944,0,0,0,0,0,0,0,0,0,0
370945,15,0,0,0,0,0,0,0,0,0
370946,0,0,0,0,0,0,0,0,0,0
370947,17,17,17,17,17,17,17,17,17,17
370948,0,0,0,0,0,0,0,0,0,0
370949,15,0,0,0,0,0,0,0,0,0
370950,3,3,3,3,3,3,14,3,3,3
370951,9,9,9,9,9,9,9,9,9,9
370952,0,11,0,0,0,0,0,0,0,9
370953,13,13,13,13,15,13,20,13,13,13
370954,0,0,0,0,0,0,0,0,0,0
370955,0,0,0,0,0,0,0,0,0,0
370956,0,0,26,0,0,26,0,0,0,25
370957,0,0,0,0,0,4,0,0,0,0
370958,31,31,31,31,31,31,31,31,31,31
370959,9,14,0,0,0,0,0,0,0,14
370960,17,17,17,17,17,17,17,17,17,17
370961,0,21,0,21,0,50,0,0,0,0
370962,0,0,0,0,0,0,0,0,0,0
370963,0,0,0,0,0,0,0,0,12,0
370964,17,0,15,0,20,38,23,21,0,15
370965,0,0,0,0,0,0,0,0,15,0
370966,0,0,0,0,0,0,0,0,0,0
370967,0,22,0,0,0,0,0,0,0,0
370968,0,0,0,0,0,0,0,0,0,0
370969,0,0,0,0,0,0,0,0,0,0
370970,17,17,17,17,17,17,17,17,17,17
370971,0,20,17,15,0,9,0,6,28,0
370972,0,0,0,0,0,0,0,0,0,0
370973,0,0,0,0,0,0,0,0,0,29
370974,24,24,24,24,24,24,24,24,24,24
370975,0,0,0,0,0,0,0,0,0,0
370976,28,60,21,10,39,27,0,6,12,16
370977,0,0,17,34,18,15,0,0,29,0
370978,0,15,24,0,0,0,0,0,17,0
370979,0,0,0,0,19,0,0,0,15,0
370980,21,0,0,0,11,0,19,0,0,0
370981,0,0,12,0,0,0,0,0,0,0
370982,0,11,10,0,0,0,0,0,8,16
370983,21,21,21,21,21,21,21,21,21,21
370984,0,0,0,0,0,0,12,0,0,0
370985,10,10,10,10,10,10,10,10,10,10
370986,16,16,16,16,16,16,16,16,16,16
370987,16,16,16,16,16,16,16,16,16,16
370988,0,0,12,0,0,0,0,0,0,9
370989,0,0,0,0,0,0,6,0,0,0
370990,24,24,24,24,24,24,24,24,24,24
370991,0,0,22,0,0,0,0,28,0,0
370992,0,12,0,0,0,0,0,0,24,0
370993,48,48,48,48,48,48,48,48,48,48
370994,14,0,0,0,0,0,5,0,0,0
370995,35,35,35,35,35,35,35,35,35,35
370996,0,0,0,0,0,0,0,0,13,0
370997,43,0,0,27,0,0,0,0,37,0
370998,19,19,19,19,19,19,19,19,19,19
370999,12,16,12,12,16,12,18,12,12,18
371000,7,0,0,0,0,0,0,0,13,11
371001,0,0,0,0,0,0,0,0,0,0
371002,0,0,11,0,0,0,28,0,0,13
371003,7,26,8,11,15,7,0,3,16,13
371004,20,21,0,14,0,0,0,19,19,0
371005,0,0,0,0,0,0,0,0,0,0
371006,0,0,18,0,0,0,0,0,17,0
371007,0,8,0,0,0,0,20,0,0,26
371008,0,0,0,0,0,0,0,0,0,0
371009,0,0,0,0,0,0,0,0,0,0
371010,0,21,21,0,0,0,31,0,0,0
371011,0,0,0,0,0,0,0,0,16,15
371012,0,0,0,0,0,0,0,0,0,0
371013,0,0,0,0,0,9,0,0,0,0
371014,0,0,0,0,0,0,0,0,0,0
371015,0,0,6,0,18,0,0,0,0,18
371016,0,0,0,0,0,0,0,0,0,0
371017,8,6,18,7,19,25,15,9,20,44
371018,0,0,0,0,0,0,20,0,0,0
371019,0,0,0,0,0,0,0,18,0,0
371020,10,21,0,0,0,0,9,0,0,29
371021,0,0,0,0,0,0,0,0,0,0
371022,0,0,29,16,20,27,10,18,27,0
371023,0,0,0,0,0,0,0,0,0,0
371024,0,0,0,0,0,0,0,0,0,0
371025,21,22,8,10,37,26,24,0,11,0
371026,0,0,0,12,13,0,0,26,0,0
371027,0,5,0,0,0,0,0,0,0,0
371028,0,7,0,0,0,0,0,0,0,0
371029,0,14,0,0,0,0,0,0,0,21
371030,0,0,0,24,36,11,16,0,0,0
371031,0,0,0,0,0,0,0,0,0,0
371032,33,0,0,7,0,0,0,0,11,0
371033,0,0,0,0,0,0,0,0,0,0
371034,0,12,0,4,0,0,0,19,0,0
371035,0,0,0,0,0,0,0,0,0,3
371036,0,0,0,0,0,0,3,0,0,0
371037,0,0,34,0,25,0,23,0,0,22
371038,7,0,0,7,0,0,0,0,0,19
371039,0,0,0,0,0,0,0,0,0,0
371040,0,0,0,0,0,0,0,0,0,0
371041,0,0,0,0,0,0,0,0,0,0
371042,20,20,20,20,20,20,20,20,20,20
371043,0,0,0,0,15,0,0,0,0,37
371044,23,29,28,4,31,22,20,13,34,2
371045,14,14,14,14,14,14,14,14,14,14
371047,0,0,0,0,0,0,0,0,0,0
371048,22,0,11,8,28,25,0,0,10,0
371049,0,0,0,0,0,0,0,0,0,0
371050,19,19,19,19,19,19,19,19,19,19
371051,13,12,8,6,17,7,14,23,15,8
371052,29,44,0,0,0,0,0,0,0,0
371053,0,0,0,0,0,0,0,0,15,0
371054,0,0,0,0,0,0,0,0,0,0
371055,0,35,17,2,13,11,8,32,0,10
371056,26,22,10,26,7,33,18,24,26,13
371057,0,16,29,0,0,31,20,13,0,0
371058,0,0,0,0,0,0,0,0,0,0
371059,0,0,0,0,0,0,0,0,0,0
371060,40,20,0,0,0,0,0,0,0,0
371061,0,0,0,0,0,0,0,0,0,0
371062,0,0,0,20,6,28,12,17,0,10
371063,19,19,19,19,19,19,19,19,19,19
371064,10,18,16,21,17,0,0,5,0,0
371065,0,0,0,0,0,0,0,0,0,3
371067,0,0,0,0,0,0,10,0,18,0
371068,0,0,17,0,0,0,0,0,0,0
371069,0,0,0,0,0,0,16,0,0,0
371070,12,12,12,12,12,12,12,12,12,12
371071,0,0,0,0,0,0,0,0,0,0
371072,0,0,0,0,7,0,0,0,0,0
371073,0,0,8,0,0,0,0,0,0,0
371074,11,11,11,11,11,11,11,11,11,11
371075,0,0,0,0,0,0,0,0,0,0
371076,0,0,0,0,0,0,0,0,0,0
371077,16,16,28,28,27,37,0,13,0,12
371078,4,0,0,0,0,0,0,0,0,0
371079,0,0,0,0,0,0,0,0,0,0
371080,0,22,0,17,0,26,0,0,9,20
371081,0,0,0,0,0,0,0,0,0,0
371083,0,0,0,0,0,0,0,0,0,0
371084,0,23,0,0,0,0,0,4,9,7
371085,20,20,20,20,20,20,20,20,20,20
371086,0,0,0,0,0,0,0,0,0,0
371087,8,0,20,0,0,2,0,0,0,0
371088,0,8,0,0,10,0,0,0,0,0
371089,43,43,43,43,43,43,43,43,43,43
371090,6,6,6,12,30,6,6,7,6,6
371091,0,0,0,0,0,0,0,0,0,0
371092,11,16,12,19,8,9,0,0,9,16
371093,0,0,0,0,0,0,0,0,0,0
371094,0,10,4,0,0,0,0,0,0,0
371095,0,12,12,0,31,6,16,30,10,0
371096,0,0,0,0,0,0,0,0,0,0
371097,15,15,15,17,15,25,15,15,15,15
371098,0,0,0,0,0,0,0,0,0,0
371099,0,0,26,19,0,7,0,0,0,16
371100,0,0,10,0,0,0,0,0,3,0
371101,15,0,0,0,13,0,0,0,0,0
371102,18,18,18,18,20,18,18,18,18,18
371103,12,12,12,12,12,12,12,12,12,12
371104,14,9,19,4,25,5,7,16,20,6
371105,0,0,0,0,0,0,0,0,0,0
371106,15,15,15,15,15,15,15,15,15,15
371107,0,0,21,0,0,0,0,0,0,0
371108,0,23,0,0,0,0,0,20,0,0
371109,15,0,0,22,0,0,24,0,0,0
371110,0,0,0,0,0,0,0,0,0,0
371111,0,0,0,3,0,0,0,0,31,0
371112,0,11,0,0,0,0,0,0,0,0
371113,0,0,0,0,0,0,0,0,9,0
371114,11,0,0,0,0,0,21,0,0,0
371115,0,0,16,0,0,6,0,0,0,0
371116,0,0,0,0,0,0,0,0,0,0
371117,0,0,0,0,0,0,0,19,0,0
371118,0,18,18,0,18,0,0,14,0,0
371119,0,0,0,0,0,0,0,0,0,0
371120,0,0,0,0,25,0,0,0,26,0
371121,0,0,0,0,9,0,0,0,10,0
371122,12,12,12,12,12,12,12,12,12,12
371123,0,0,0,0,0,0,0,0,0,0
371124,0,0,24,0,13,0,0,0,0,32
371125,0,0,33,18,0,0,0,0,15,0
371126,0,0,0,0,0,0,0,0,0,0
371127,0,0,0,0,0,0,0,0,0,0
371128,0,0,0,0,0,0,0,0,0,0
371129,0,0,0,0,0,0,0,0,0,0
371130,0,0,13,0,14,0,0,0,0,0
371131,7,15,16,13,21,7,15,4,24,24
371132,16,15,15,15,15,15,15,15,15,15
371133,18,10,19,11,14,19,27,15,24,10
371134,0,0,17,0,0,0,0,0,0,0
371135,0,0,0,0,0,0,0,0,0,0
371136,0,0,0,0,9,0,0,0,0,0
371137,0,0,0,0,0,0,0,0,0,0
371138,0,0,0,0,23,0,0,13,0,8
371139,0,0,0,0,0,0,0,0,0,0
371140,0,0,0,0,0,0,0,0,0,0
371141,0,0,0,0,0,0,0,0,0,0
371142,0,15,30,46,17,25,18,0,25,13
371143,34,17,0,28,35,11,0,24,0,22
371144,0,0,0,0,0,0,0,0,0,0
371145,0,0,0,0,0,0,0,0,0,0
371146,0,0,0,16,0,0,0,0,0,0
371147,28,17,17,33,20,14,12,14,17,16
371148,0,0,0,0,0,0,0,0,0,0
371149,0,0,0,0,0,0,0,0,0,0
371150,20,18,20,24,12,16,10,32,8,42
371151,14,10,0,28,12,5,19,12,2,16
371152,0,0,0,0,0,0,0,0,0,0
371153,8,8,8,8,8,8,8,8,8,8
371154,0,0,0,0,0,0,0,0,0,0
371155,0,0,0,0,0,0,0,0,0,7
371156,0,0,0,0,0,9,0,0,0,0
371157,8,8,8,8,8,8,8,8,8,8
371158,0,0,0,0,0,0,0,0,0,0
371159,0,0,8,0,0,0,0,0,0,0
371160,0,0,0,0,0,0,0,0,0,13
371161,11,11,11,11,11,11,11,11,11,11
371162,0,0,0,7,0,0,0,0,0,0
371163,0,0,0,0,0,0,0,0,0,0
371164,0,0,0,0,0,0,0,0,0,0
371165,15,22,0,0,0,15,18,18,0,22
371166,0,0,0,0,0,13,0,2,33,8
371167,12,3,14,14,18,12,21,20,15,14
371168,0,0,16,0,0,0,0,0,0,0
371169,29,48,0,0,0,0,0,0,0,0
371170,0,26,0,22,0,0,0,0,0,0
371171,13,13,13,13,13,13,13,13,13,13
371172,19,19,19,19,19,19,19,19,19,19
371173,8,8,8,8,8,8,8,8,8,8
371174,0,0,0,0,0,0,0,0,0,17
371175,19,36,10,14,7,14,24,14,24,14
371176,0,0,0,0,0,0,0,0,0,0
371177,24,15,0,5,0,0,0,10,18,0
371178,0,0,0,0,0,0,0,0,0,0
371179,0,0,0,0,0,0,0,0,0,0
371180,12,0,10,0,0,0,0,0,0,0
371181,0,0,0,0,0,0,21,0,0,35
371182,4,4,4,4,4,4,4,4,4,4
371183,0,0,0,0,20,0,0,0,0,0
371184,0,0,0,0,0,0,0,0,0,0
371185,22,22,22,22,22,22,22,22,22,22
371186,17,17,17,17,17,17,17,17,17,17
371187,0,0,0,0,0,0,0,0,0,0
371188,21,21,21,21,21,21,21,21,21,21
371189,29,24,14,14,18,9,10,20,10,11
371190,13,0,0,17,0,33,17,0,0,0
371191,25,25,25,25,25,25,25,25,25,25
371192,15,27,14,17,20,22,0,32,19,29
371193,22,22,22,22,22,22,22,22,22,22
371194,0,0,0,0,0,0,0,0,0,0
371195,11,11,11,11,11,11,11,11,11,11
371196,0,0,0,0,0,0,0,0,0,0
371197,0,0,0,0,0,0,0,0,9,0
371198,0,0,0,0,0,19,0,0,0,0
371199,14,12,24,18,6,24,25,17,12,17
371200,22,22,22,22,22,22,22,22,22,22
371201,11,0,0,0,0,10,18,5,0,0
371202,0,0,0,10,3,0,0,0,0,0
371203,0,0,0,0,0,0,0,0,21,0
371204,0,0,0,0,0,0,18,0,0,0
371205,0,0,0,0,0,14,0,0,19,31
371206,22,22,22,22,22,22,22,22,22,22
371207,6,6,6,19,6,6,6,6,6,6
371208,0,0,0,0,0,0,0,0,0,0
371209,28,21,9,33,6,13,14,17,26,20
371210,0,0,0,0,0,0,0,0,0,0
371211,0,0,0,0,0,0,0,27,0,0
371212,0,19,0,31,0,19,5,0,6,0
371213,13,0,0,0,0,0,0,0,0,11
371214,0,0,0,0,0,0,0,0,0,0
371215,0,0,0,0,0,0,10,0,0,0
371216,5,5,5,5,5,5,5,5,5,5
371217,18,0,0,0,0,10,32,0,0,0
371218,18,18,18,18,18,18,18,18,18,18
371219,0,0,0,0,33,13,0,0,0,0
371220,0,6,28,0,22,20,22,16,16,14
371221,0,16,0,0,0,0,0,0,0,0
371222,0,0,0,0,0,0,0,0,0,0
371223,16,0,0,0,0,0,21,0,0,11
371224,0,0,0,0,0,0,0,0,0,0
371225,0,9,21,18,18,13,11,18,10,14
371226,22,22,22,22,22,22,22,22,22,22
371227,0,11,23,29,0,0,0,28,0,0
371228,0,0,0,0,0,0,0,0,0,0
371229,12,12,12,12,12,12,12,12,12,12
371230,0,0,0,0,0,0,0,0,0,0
371231,0,0,12,0,0,0,0,0,24,0
371232,0,0,0,0,0,0,0,0,20,0
371233,0,0,0,0,44,0,0,0,0,0
371234,0,0,0,0,0,0,0,0,0,0
371235,0,0,0,0,0,0,0,0,0,0
371236,0,17,0,0,32,47,0,0,0,1
371237,0,0,0,0,0,0,0,0,0,0
371238,0,0,8,0,0,0,0,0,0,0
371239,0,0,0,0,0,0,0,0,0,0
371240,0,0,28,0,0,0,0,0,0,0
371241,8,0,0,0,0,0,0,0,0,0
371242,21,21,21,21,21,21,21,21,21,21
371243,0,0,0,0,15,0,0,0,0,0
371244,0,0,10,0,0,0,0,5,0,0
371246,0,0,0,0,30,0,0,0,0,0
371247,0,10,0,0,0,0,0,0,0,0
371248,9,0,0,0,0,0,13,0,0,0
371249,0,0,0,0,0,0,17,0,0,0
371250,0,0,0,29,0,0,0,16,6,18
371251,0,0,0,0,0,0,0,0,0,0
371252,27,35,15,15,33,17,15,23,28,36
371253,7,17,0,0,18,0,33,0,0,0
371254,0,0,0,0,0,0,0,0,0,0
371255,0,0,0,0,0,0,0,0,0,0
371256,0,24,9,0,0,26,27,0,0,0
371257,23,23,23,23,23,23,23,23,23,23
371258,7,0,17,20,6,14,13,0,0,9
371259,0,0,0,14,0,30,0,24,0,0
371260,0,0,0,0,0,0,0,0,0,0
371261,9,5,0,14,0,0,0,30,0,28
371262,0,0,0,0,0,0,0,0,0,0
371263,7,0,0,27,24,17,0,0,0,0
371264,0,0,0,19,30,0,18,0,0,0
371265,0,0,0,12,0,0,0,0,0,0
371266,0,0,0,14,0,0,0,0,0,0
371267,0,19,0,0,0,19,0,0,14,0
371268,0,0,0,0,0,0,0,0,0,0
371269,0,0,0,0,0,0,0,0,0,0
371270,0,0,0,0,0,0,8,0,0,0
371271,0,0,0,0,0,0,0,0,0,39
371272,23,23,23,23,23,23,23,23,23,23
371273,0,0,0,0,0,0,0,0,0,0
371274,3,3,3,3,3,3,3,3,3,3
371275,0,0,0,0,0,0,0,0,0,0
371276,0,0,0,0,0,0,0,0,0,0
371277,0,0,0,0,0,0,0,0,0,0
371278,9,9,9,9,9,9,9,9,9,9
371279,0,0,0,3,0,0,16,9,0,19
371280,0,0,0,0,0,0,0,0,0,0
371281,8,8,13,14,8,8,8,8,8,8
371282,8,8,8,8,8,8,8,8,8,8
371283,0,0,0,0,0,0,0,0,0,0
371284,0,0,0,0,0,0,28,0,0,4
371285,29,0,0,0,0,0,0,0,0,8
371286,0,0,0,24,0,0,0,13,0,64
371287,26,26,26,26,26,26,26,26,26,26
371288,0,0,0,0,0,0,0,0,0,0
371289,27,0,11,8,41,5,26,1,9,36
371290,0,0,0,0,0,0,0,0,0,0
371291,0,0,0,0,0,0,11,0,0,0
371292,0,0,0,0,0,0,0,0,0,0
371293,19,3,50,8,28,11,15,14,22,16
371294,0,23,22,0,0,0,0,0,0,0
371295,0,0,0,0,0,0,0,0,0,0
371296,9,14,21,0,0,17,0,16,18,13
371297,12,12,12,12,12,12,12,12,12,12
371298,26,26,26,26,26,26,26,26,26,26
371299,0,27,0,42,0,0,0,25,0,7
371301,0,24,0,12,5,8,0,19,3,9
371302,4,4,4,4,4,4,4,4,4,4
371303,0,0,10,43,0,0,0,0,23,0
371304,7,14,7,0,31,28,16,21,0,6
371305,23,23,23,23,23,23,23,23,23,23
371306,22,22,22,22,22,22,22,22,22,22
371307,0,0,0,0,0,0,0,0,0,0
371308,0,0,0,0,0,0,0,0,0,0
371309,0,0,0,0,0,35,0,0,0,0
371310,0,0,0,0,0,0,0,0,0,0
371311,13,13,13,13,13,13,13,13,13,13
371312,0,0,0,0,0,5,0,0,0,0
371313,0,0,0,0,0,0,0,6,0,0
371314,19,19,19,19,19,19,19,19,19,19
371315,0,16,0,0,0,0,0,0,0,0
371316,20,20,20,20,20,20,20,20,20,20
371317,16,0,0,0,0,0,0,0,0,0
371318,0,0,0,0,0,0,0,0,0,0
371319,0,7,0,0,16,0,0,0,12,0
371320,18,18,18,18,18,18,18,18,18,18
371321,13,0,0,0,0,0,0,0,0,0
371322,12,12,12,12,12,12,12,12,12,12
371323,0,0,0,0,0,0,32,19,0,0
371324,0,0,0,0,0,0,0,0,0,0
371325,0,0,0,0,0,0,0,0,0,0
371326,12,12,12,12,12,12,12,12,12,12
371327,0,0,0,0,0,0,0,0,0,0
371328,11,19,21,17,15,15,13,9,13,11
371329,30,30,30,30,30,30,30,30,30,30
371330,22,22,22,22,22,22,22,22,22,22
371331,0,0,0,0,0,0,0,0,0,0
371332,19,19,19,19,19,19,19,19,19,19
371333,14,9,28,46,15,10,27,20,7,34
371334,13,13,13,13,13,13,13,13,13,13
371335,0,21,12,0,0,0,6,0,17,17
371336,0,0,0,0,0,0,0,0,0,0
371337,0,0,0,0,0,0,0,0,0,0
371338,0,0,0,0,0,0,0,0,0,0
371339,0,0,0,0,0,0,0,0,0,0
371340,0,0,0,0,0,11,0,0,0,0
371341,0,0,0,0,6,0,0,0,0,0
371342,0,0,0,0,0,0,22,0,0,11
371343,0,0,0,0,0,0,0,0,0,0
371344,13,35,18,11,30,39,31,25,28,0
371345,0,0,0,0,0,0,0,12,0,0
371346,0,0,0,0,0,0,0,0,0,10
371347,0,0,0,0,0,0,0,0,0,0
371348,2,0,0,0,0,0,0,0,0,0
